3;31378.30;50;3.13;1;1
4;31329.42;50;3.14;1;1
5;31329.42;50;3.13;1;1
7;31329.42;50;3.13;1;1
7;31329.42;50;3.13;1;1
7;31329.42;50;3.13;1;1
8;31329.42;50;3.13;1;1
9;31378.30;50;3.13;1;1
10;31329.42;50;3.14;1;1
11;31427.17;50;3.13;1;1
12;31378.30;50;3.14;1;1
13;31427.17;50;3.14;1;1
14;31378.30;50;3.14;1;1
15;31427.17;50;3.14;1;1
16;31427.17;50;3.14;1;1
17;31427.17;50;3.14;1;1
18;31378.30;50;3.14;1;1
19;31476.05;50;3.14;1;1
20;31427.17;50;3.15;1;1
21;31427.17;50;3.14;1;1
22;31427.17;50;3.14;1;1
23;31427.17;50;3.14;1;1
24;31378.30;50;3.14;1;1
25;31427.17;50;3.14;1;1
26;31378.30;50;3.14;1;1
27;31378.30;50;3.14;1;1
28;31329.42;50;3.14;1;1
29;31378.30;50;3.13;1;1
30;31329.42;50;3.14;1;1
31;31329.42;50;3.13;1;1
32;31280.55;50;3.13;1;1
33;31476.05;50;3.13;1;1
34;31427.17;50;3.15;1;1
35;31427.17;50;3.14;1;1
36;31378.30;50;3.14;1;1
37;31427.17;50;3.14;1;1
38;31427.17;50;3.14;1;1
39;31427.17;50;3.14;1;1
40;31427.17;50;3.14;1;1
41;31476.05;50;3.14;1;1
42;31427.17;50;3.15;1;1
43;31427.17;50;3.14;1;1
44;31476.05;50;3.14;1;1
45;31476.05;50;3.15;1;1
46;31378.30;50;3.15;1;1
47;31378.30;50;3.14;1;1
48;31378.30;50;3.14;1;1
49;31427.17;50;3.14;1;1
50;31378.30;50;3.14;1;1
51;31427.17;50;3.14;1;1
52;31378.30;50;3.14;1;1
53;31378.30;50;3.14;1;1
54;31378.30;50;3.14;1;1
55;31427.17;50;3.14;1;1
56;31378.30;50;3.14;1;1
57;31427.17;50;3.14;1;1
58;31378.30;50;3.14;1;1
59;31378.30;50;3.14;1;1
60;31378.30;50;3.14;1;1
61;31378.30;50;3.14;1;1
62;31378.30;50;3.14;1;1
63;31378.30;50;3.14;1;1
