4;1,4882695;50
5;2,9716515;50
6;2,9533235;50
7;2,9313295;50
8;2,9166665;50
9;2,902004;50
10;2,8836755;50
11;2,8690125;50
12;2,8567935;50
13;2,8445745;50
14;2,829912;50
15;2,8128055;50
16;2,7981425;50
17;2,7834795;50
18;2,7639295;50
19;2,7456015;50
20;2,7333825;50
21;2,7199415;50
22;2,702835;50
23;2,6857285;50
24;2,6710655;50
25;2,651515;50
26;2,627077;50
27;2,6099705;50
28;2,5977515;50
29;2,580645;50
30;2,561095;50
31;2,548876;50
32;2,5439885;50
33;2,535435;50
34;2,51955;50
35;2,5061095;50
36;2,490225;50
37;2,4731185;50
38;2,4608995;50
39;2,451124;50
40;2,451124;50
41;2,478006;50
42;2,5537635;50
43;2,6832845;50
44;2,891007;50
45;3,1805965;50
46;3,291789;50
47;2,760264;50
48;1,853617;50
49;1,1644675;50
50;0,692082;50
51;0,41911;50
52;0,3902735;50
53;0,644184;50
54;0,9305965;50
55;2,103128;50
56;3,5166175;50
57;4,044477;50
58;4,401271;50
59;4,6260995;50
60;4,7666175;50
61;4,8545945;50
62;4,550342;50
63;3,393206;50
64;2,085777;50
65;1,3123165;50
66;0,8431085;50
67;0,5085535;50
68;0,298876;50
69;0,1974585;50
70;0,1270775;50
71;0,0821115;50
72;0,0532745;50
73;0,034946;50
74;0,023216;50
75;0,0156405;50
76;0,010753;50
77;0,0073315;50
78;0,0048875;50
79;0,0034215;50
80;0,002444;50
81;0,0017105;50
100;0,000733;50
101;0;50
102;0;50
103;0;50
104;0;50
105;0;50
106;0;50
107;0;50
108;0;50
109;0;50
110;0;50
111;0,005132;50
112;0,043255;50
113;0,0933525;50
114;0,0933525;50
115;0,0603615;50
116;0,0351905;50
117;0,0202835;50
118;0,0112415;50
119;0,005865;50
120;0,0029325;50
121;0,0014665;50
122;0,000489;50
123;0;50
124;0;50
125;0;50
126;0;50
127;0;50
128;0;50
129;0,00391;50
130;0,0571845;50
