4;33333.33;50;3.33;1;1
5;33333.33;50;3.33;1;1
5;33333.33;50;3.33;1;1
5;33333.33;50;3.33;1;1
5;33333.33;50;3.33;1;1
6;33333.33;50;3.33;1;1
7;33333.33;50;3.33;1;1
8;33333.33;50;3.33;1;1
9;33333.33;50;3.33;1;1
10;33333.33;50;3.33;1;1
11;33333.33;50;3.33;1;1
12;33333.33;50;3.33;1;1
13;33333.33;50;3.33;1;1
14;33333.33;50;3.33;1;1
15;33333.33;50;3.33;1;1
16;33333.33;50;3.33;1;1
17;33333.33;50;3.33;1;1
18;33333.33;50;3.33;1;1
19;33333.33;50;3.33;1;1
20;33333.33;50;3.33;1;1
21;33333.33;50;3.33;1;1
22;33333.33;50;3.33;1;1
23;33333.33;50;3.33;1;1
24;33284.46;50;3.33;1;1
25;33333.33;50;3.33;1;1
26;33333.33;50;3.33;1;1
27;33333.33;50;3.33;1;1
28;33333.33;50;3.33;1;1
29;33333.33;50;3.33;1;1
30;33333.33;50;3.33;1;1
31;33333.33;50;3.33;1;1
32;33333.33;50;3.33;1;1
33;33333.33;50;3.33;1;1
34;33333.33;50;3.33;1;1
35;33333.33;50;3.33;1;1
36;33333.33;50;3.33;1;1
37;33284.46;50;3.33;1;1
38;33333.33;50;3.33;1;1
39;33333.33;50;3.33;1;1
40;33333.33;50;3.33;1;1
41;33333.33;50;3.33;1;1
42;33333.33;50;3.33;1;1
43;33333.33;50;3.33;1;1
44;33333.33;50;3.33;1;1
45;33333.33;50;3.33;1;1
46;33333.33;50;3.33;1;1
47;33333.33;50;3.33;1;1
48;33333.33;50;3.33;1;1
49;33333.33;50;3.33;1;1
50;33333.33;50;3.33;1;1
51;33333.33;50;3.33;1;1
52;33333.33;50;3.33;1;1
53;33284.46;50;3.33;1;1
54;33333.33;50;3.33;1;1
55;33333.33;50;3.33;1;1
56;33333.33;50;3.33;1;1
57;33333.33;50;3.33;1;1
58;33333.33;50;3.33;1;1
59;33333.33;50;3.33;1;1
60;33333.33;50;3.33;1;1
61;33333.33;50;3.33;1;1
62;33333.33;50;3.33;1;1
63;33333.33;50;3.33;1;1
